Player,Season,Gls_Contribution,Sh_Contribution,SoT_Contribution,xG_Contribution,G-xG_Contribution,Total_Player_Contribution_att,Pos_x,Team_Att_Score,xAG_Contribution,Ast_Contribution,KP_Contribution,PPA_Contribution,PrgP_Contribution,Total_Player_Contribution_mid,Pos_y,Team_Mid_Score,Age,Tkl_Contribution,TklW_Contribution,Int_Contribution,Squad,Blocks_Contribution,Clr_Contribution,Def 3rd_Contribution,Mid 3rd_Contribution,Att 3rd_Contribution,Total_Player_Contribution_def,Pos,Team_Def_Score,MarketValue,MarketValue.1,Has_DF,Role_Label,Role_Similarity,Role_Name
Andoni Gorosabel,2023-2024,24.62809917355372,27.88769747822308,29.5916955017301,22.56385848008884,66.24315443592552,65.2961241543043,DF,37.26439593930418,28.597883597883587,20.0,30.2800932874593,49.44032711474571,50.2130237253912,35.34236252824387,DF,45.05744129232279,26.0,56.23866080613483,60.831915558487545,52.34408602150538,Alavés,47.24768344603054,44.55845707458608,67.74647887323943,41.10742121314806,41.55887230514094,60.60646977220891,DF,44.01656314699793,5000000.0,5000000.0,True,DF_1,0.9909784654099896,Traditional Balanced Defender
Andre Brooks,2023-2024,20.0,26.020942408376964,23.716440422322755,21.76725493144505,66.31787423667271,65.2981625309273,"MF,DF",30.82995299723133,20.83056478405314,20.0,22.728024755660392,26.34249471458773,26.62520186111953,23.18981162917596,"MF,DF",28.48047550748124,19.0,30.48297945336027,30.82849918191281,32.96551724137929,Sheffield Utd,30.42329913925244,25.53349195538532,26.32799999999997,32.501240694789075,33.436692506459934,33.56722788015111,"MF,DF",20.0,2500000.0,2500000.0,True,DF_1,0.9905648030218344,Traditional Balanced Defender
Andrea Cambiaso,2023-2024,25.874125874125863,33.15309452677452,31.9129734085415,26.8181731008956,66.33920296570898,65.47950871742972,"DF,FW",53.188676410619614,41.10389610389609,36.864864864864856,41.29647463131856,40.36455059710872,35.68319263827817,40.85953614910401,"DF,FW",56.49637721740517,23.0,47.51885334207689,47.42678029189928,34.01242236024844,Juventus,50.77171717171715,30.33885269346892,48.87777777777775,38.14460217893692,55.13513513513513,50.99275823596018,"DF,FW",64.85407066052221,25000000.0,25000000.0,True,DF_3,0.9894136806516867,Progressive Defender
Andrea Carboni,2023-2024,24.01913875598086,29.61214752556854,27.0703012912482,25.140698522102188,66.39357429718875,65.46738534105003,DF,35.41175713089949,23.85405960945528,20.0,26.0439858810752,25.003242842583155,31.992842257859905,25.247907196153527,DF,42.08497153371655,22.0,42.72183688112888,42.220619002957946,39.63748079877111,Monza,45.076158409491725,45.14722138478543,46.50162866449512,37.34437869822485,29.17107583774249,47.07314926077538,DF,39.79458450046688,4000000.0,4000000.0,True,DF_1,0.9962245028931617,Traditional Balanced Defender
Andreas Christensen,2023-2024,24.01913875598086,24.91505502724649,23.9709911361805,22.180601284611644,65.66265060240963,64.67449644887414,"DF,MF",81.70626488957568,24.106520657043287,27.563636363636352,23.579661951446425,20.62015503875968,39.77579734752877,26.99323271534344,"DF,MF",78.49661710218801,27.0,33.60817910730344,33.01072056822329,46.334630350194544,Barcelona,46.11236330244594,40.62843309929949,28.75645756457564,37.6943773715074,27.503607503607483,41.61558418799784,"DF,MF",45.97402597402594,40000000.0,40000000.0,True,DF_2,0.9851484906798529,Ball Winning Defender
Andreas Hanche-Olsen,2023-2024,24.01913875598086,22.02384618768973,21.62247585601403,22.655835465921616,66.22124863088717,65.21276201843278,DF,38.87064580516386,20.0,20.0,20.67543580173865,20.0,25.288322899884218,20.998367384265286,DF,42.58167173292705,26.0,31.812511812511787,32.34205113135468,30.246077621800147,Mainz 05,29.324009324009296,36.78990364474234,33.2421875,28.91213134691393,29.17107583774249,35.10948429136918,DF,39.79458450046688,9000000.0,9000000.0,True,DF_1,0.9959781541116454,Traditional Balanced Defender
Andrew Omobamidele,2023-2024,20.0,20.53519488074461,20.0,20.3391075344406,66.37215528781793,65.29667781227539,DF,48.3862382761359,20.565397663022985,20.0,21.438158691701982,20.0,22.28130429262035,20.824199256860343,DF,43.46891388847192,21.0,24.640629640629623,22.35360044830484,32.65774708675008,Nott'ham Forest,30.11340397843461,32.508664356171685,26.9816933638444,21.28696873902353,20.0,28.069234822658828,DF,30.518834399431327,11000000.0,11000000.0,True,DF_1,0.990153614205984,Traditional Balanced Defender
Andrew Robertson,2023-2024,25.727272727272727,23.70045116007801,24.9599642138224,23.661820653794315,66.12913191226444,65.1652384301401,DF,90.77715536668596,38.16550796142633,26.933333333333326,44.229847523240174,32.90559794098721,41.58859879758175,37.70661280199601,DF,96.6945976192724,29.0,37.46576709649088,39.3693434023174,34.34833659491191,Liverpool,37.35247208931418,39.780098173281374,45.9817518248175,30.690716180371343,27.66961651917402,41.37389303426207,DF,49.2682926829268,30000000.0,30000000.0,True,DF_3,0.9906325405552597,Progressive Defender
Andy Pelmard,2023-2024,20.0,21.26093034730407,21.811764705882347,21.41012216404886,66.29397590361445,65.2436956645377,DF,26.57867061575773,25.56586270871984,20.0,24.97235717875689,29.660107334525925,51.31076420865908,29.48871406877392,DF,34.20587913503008,23.0,49.65530073963807,55.80803661573668,50.6496500617538,Clermont Foot,59.91749960336349,62.790402034006014,69.81720430107525,30.481881754609027,24.814814814814795,58.7507132496014,DF,33.96825396825386,3500000.0,3500000.0,True,DF_2,0.9900525528210851,Ball Winning Defender
Angeliño,2023-2024,20.0,24.152374074742728,23.06213753106876,20.658422800334087,66.24976094855612,65.20745532998923,DF,57.47773270662974,29.966777408637867,24.727272727272723,32.232272618815195,36.744186046511615,28.85966030592192,31.237554080094743,DF,52.22130082210299,26.0,32.46853180069348,31.044176706827297,35.98110979929161,Roma,32.25225225225224,37.1218498272814,35.5862068965517,27.38461538461538,30.970464135021096,36.78944049500939,DF,44.01656314699793,8000000.0,8000000.0,True,DF_3,0.9949423985088679,Progressive Defender
Angelo Ogbonna,2023-2024,20.0,20.54120830637095,20.0,20.0,66.26506024096385,65.18658472172395,DF,54.85845513274525,20.0,20.0,20.0,20.0,21.07828011511178,20.17283211974375,DF,40.95243603659901,35.0,25.433064643590946,23.959499971717847,22.678274633953297,West Ham,31.001182253748954,29.22798343862217,28.717142857142854,22.21926105390669,20.0,26.76947839537271,DF,27.722007722007724,700000.0,700000.0,True,DF_1,0.9949964702380031,Traditional Balanced Defender
Ansgar Knauff,2023-2024,42.27272727272727,42.16665364278085,40.33347439695303,40.87713333786631,66.96117804551538,66.43273604697916,"MF,DF",45.33857017148499,34.453288646837024,31.555555555555543,34.40621292201487,43.6602628918099,34.21160797693025,36.82056895507996,"MF,DF",43.95959520538587,21.0,44.13127413127412,44.43198979763064,41.3434247871334,Eint Frankfurt,58.87935963407661,26.14264767490572,40.43617021276596,38.78974358974357,56.11111111111112,50.45117134419999,"MF,DF",40.57142857142859,10000000.0,10000000.0,True,DF_3,0.9832844163466172,Progressive Defender
Antal Yaakobishvili,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,81.40063958105294,21.19047619047618,20.0,20.619895987802582,20.0,20.0,20.428068307071925,DF,67.11068380969905,19.0,21.242050874403784,20.992204110559875,23.762090050027773,Girona,20.0,21.30844900548671,21.28409090909088,21.26957726957727,20.0,21.640534558131368,DF,44.01656314699793,0.0,0.0,True,DF_3,0.9954503301225373,Progressive Defender
Anthony Caci,2023-2024,28.03827751196172,35.684807954595435,28.11237928007022,25.69107599840348,66.19204089083607,65.32768681548194,DF,38.87064580516386,39.41964285714286,40.12903225806452,36.885895043466384,59.49737434358589,60.07992092543836,48.16702163557631,DF,42.58167173292705,26.0,53.07503307503308,43.65559800176315,49.80677126341864,Mainz 05,60.09324009324007,38.42794302471721,59.7265625,47.8504104591061,24.585537918871232,54.45296028195126,DF,39.79458450046688,7000000.0,7000000.0,True,DF_3,0.9837409177595757,Progressive Defender
Anthony Jung,2023-2024,23.39393939393939,22.95869405817048,21.73929411764706,22.16479308766563,66.06214331008243,65.04965796003745,DF,44.198484750928245,21.805778491171743,20.0,24.36823901685186,29.100101112234576,49.70537512512209,28.06518375599579,DF,44.32988711655102,31.0,40.695364238410576,42.105516081419694,47.235412474849085,Werder Bremen,57.03393380812735,57.45997827937418,43.495049504950494,36.509816543289325,29.3189964157706,51.165908092406845,DF,37.63668430335096,1000000.0,1000000.0,True,DF_2,0.9959199018978233,Ball Winning Defender
Anthony Oyono,2023-2024,20.0,22.09424083769633,21.47899159663864,20.369464322458214,66.31860776439089,65.2569941026161,DF,42.91417165668662,26.3859981078524,27.17241379310344,26.67716535433069,24.501125281320327,28.097468941368305,27.075137253387503,DF,45.79796015706118,22.0,42.935779816513744,47.23939235201676,32.035566093657366,Frosinone,35.95913577690344,31.692570073534107,49.17622950819672,37.53709401709401,27.602339181286546,43.18680513359725,DF,29.66183574879229,2000000.0,2000000.0,True,DF_1,0.9895910803436224,Traditional Balanced Defender
Anthony Rouault,2023-2024,20.0,21.36580924197585,21.055396916047965,20.23866665682068,66.25148481248938,65.1838614112341,DF,78.23879123473483,23.21629589922273,26.933333333333326,24.526891765647925,23.52756728507969,33.674431200234096,26.4556630029684,DF,67.49031437969974,22.0,33.211535557904256,32.8107366173555,29.58470525756769,Stuttgart,35.263748597081914,33.04080462765125,41.37837837837836,25.896363051174767,27.602339181286546,35.78193796134634,DF,51.74603174603168,7000000.0,7000000.0,True,DF_1,0.9965582244941655,Traditional Balanced Defender
Antoine Mendy,2023-2024,20.0,21.06565352360653,21.45913936044215,20.3391075344406,66.27390295125456,65.20792840669085,DF,43.003455454682026,22.47729149463252,20.0,21.433747161972835,21.96990424076606,23.13610626250583,21.83457262966264,DF,44.08136074131928,19.0,24.39565960012054,25.47645125958378,28.82974559686889,Nice,24.23775025317438,29.134096819820208,25.48987854251009,23.98838896952104,20.0,26.797575307489485,DF,69.26108374384226,800000.0,800000.0,True,DF_1,0.9929870884375712,Traditional Balanced Defender
Antonee Robinson,2023-2024,20.0,27.72225078429109,28.696470588235297,22.33169806653749,66.05421686746988,65.07094610328049,DF,51.68802180585066,43.93617021276594,51.2,40.34861737269649,52.54503766786768,48.61135800328064,49.53296798292156,DF,56.55026910332431,25.0,66.27234008677307,70.95381526104416,89.49557181363113,Fulham,72.81187157617362,65.33670283930428,79.99999999999997,48.18461538461538,45.27777777777778,80.80687989075857,DF,33.42701014832161,25000000.0,25000000.0,True,DF_1,0.9898523633225906,Traditional Balanced Defender
Antonin Cartillier,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,60.99585774687184,20.0,20.0,20.0,20.0,20.0,20.0,DF,60.23944330899164,19.0,20.0,20.0,20.0,Monaco,20.985935914165555,20.0,20.0,20.0,20.0,20.126108671921525,DF,48.11791383219955,200000.0,200000.0,True,DF_3,0.9978117993140246,Progressive Defender
Antonino Gallo,2023-2024,20.0,27.18203865810373,24.43697478991596,21.963047096123702,66.30184861583739,65.29225905316369,DF,33.54709934968772,51.5126050420168,47.13043478260869,49.05803441236511,72.37517910283256,54.37986313767775,57.3422853881896,DF,41.95364671385828,23.0,44.01161492070581,44.35410089556083,46.15955473098329,Lecce,52.66228720774173,45.72005375321383,56.87368421052632,32.30280830280829,24.24836601307188,49.5212464288031,DF,37.63668430335096,4500000.0,4500000.0,True,DF_3,0.9783775557095941,Progressive Defender
Antonio Rüdiger,2023-2024,21.79679144385026,27.71655350820656,21.796791443850257,23.68927310361621,66.23531161683772,65.24756334591832,DF,80.58249093211425,24.897959183673457,20.0,22.45484020379804,27.06596086361744,34.797235233425525,25.57883305447967,DF,76.75862348791755,30.0,35.76980930661361,33.75065479308536,31.97683397683396,Real Madrid,47.74880979369756,66.48233486943164,44.21428571428571,25.26815240833932,32.69841269841268,45.68416431684889,DF,77.14285714285703,25000000.0,25000000.0,True,DF_2,0.9855294887723463,Ball Winning Defender
Antonios Papadopoulos,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,67.83722876826991,20.0,20.0,20.0,20.0,20.224084727778887,20.035917418824155,DF,57.61692740216975,23.0,23.69895442888141,22.84283200216596,22.568013659647114,Dortmund,22.868593123813515,23.21347852886788,26.848484848484848,20.0,20.0,23.46079831763073,DF,47.02104097452922,1000000.0,1000000.0,True,DF_3,0.9966757161033732,Progressive Defender
Anwar El Ghazi,2023-2024,20.0,21.011923093844867,20.0,20.37940506656023,66.2796641109894,65.20743648875191,"MF,DF",38.87064580516386,21.339285714285715,26.70967741935484,21.35087160347729,20.0,21.113331136817703,22.48818358093526,"MF,DF",42.58167173292705,28.0,20.0,20.0,20.0,Mainz 05,20.0,20.0,20.0,20.0,20.0,20.0,"MF,DF",39.79458450046688,2500000.0,2500000.0,True,DF_3,0.996344849262102,Progressive Defender
Ardian Ismajli,2023-2024,20.0,22.915710609383503,20.0,21.40233143386074,66.29340892983699,65.24091813145779,DF,26.71431330886614,20.83056478405314,20.0,23.147485352209745,26.0961842402348,35.09770853410428,24.5902885434412,DF,33.44315838574191,26.0,34.21324236858216,34.27933958054439,48.184682237914174,Empoli,44.97704315886134,63.244239631336406,39.62057877813503,27.44967807522873,27.22222222222222,45.92273879766367,DF,37.63668430335096,3000000.0,3000000.0,True,DF_2,0.9951363468116342,Ball Winning Defender
Aridane Hernández,2023-2024,20.0,22.47266628680777,20.0,21.20010396940328,66.28680134070115,65.23021570729178,DF,32.4662502951087,20.0,20.0,22.23281007071568,20.0,25.11819589470756,21.318638384775983,DF,40.25958740397104,34.0,25.36250536250534,27.254825754631423,34.64935064935064,Rayo Vallecano,39.09830007390981,55.493597017344776,26.075268817204297,23.997817785051808,24.186795491143315,35.755424717130566,DF,42.22222222222218,800000.0,800000.0,True,DF_2,0.9853842306570657,Ball Winning Defender
Aritz Elustondo,2023-2024,20.0,23.68898003139068,22.9579831932773,21.13061019834652,66.17178390983287,65.13280361491861,DF,44.45689266628034,24.187994416007427,25.777777777777764,25.112204724409448,20.0,27.13331100904133,24.752118069745794,DF,43.91794244101935,29.0,25.71725571725571,25.83073032872228,28.916996047430825,Real Sociedad,32.21099887766553,30.81626003284989,26.25461254612545,23.955735492577585,26.146572104018897,29.63519947619272,DF,51.74603174603168,5000000.0,5000000.0,True,DF_1,0.9923014448697052,Traditional Balanced Defender
Armando Izzo,2023-2024,20.0,22.670040979324583,25.30272596843615,22.9987408045596,66.714859437751,65.70021656451789,DF,35.41175713089949,23.85405960945528,20.0,24.70087790750293,24.002594274066503,35.382123765515985,25.283656228947,DF,42.08497153371655,31.0,36.1444630471179,37.17047832046748,51.18894009216591,Monza,41.80535513868847,42.00381871168727,38.771986970684026,33.00828402366862,24.585537918871232,43.30436808345989,DF,39.79458450046688,2500000.0,2500000.0,True,DF_2,0.9923314090363963,Ball Winning Defender
Arnau Puigmal,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"FW,DF",43.80443414246775,21.8796992481203,20.0,22.00888928998487,24.738920579201384,22.37280601447572,22.2701002102954,"FW,DF",40.843445339401285,22.0,21.06741812902949,20.906853219328912,23.08900045641259,Almería,22.875264270613105,20.67358628709245,20.95762711864405,21.26957726957727,20.0,21.690780481966936,"FW,DF",27.365079365079325,1800000.0,1800000.0,True,DF_3,0.9971060087543875,Progressive Defender
Arne Engels,2023-2024,29.35064935064934,31.22786463100599,32.37302725968435,26.607079987734377,66.66389696717906,65.81731867091086,"MF,DF",45.80902710707616,29.28313563692624,31.88571428571428,34.85055170779237,35.03439240091711,34.88064493071159,34.06035272225844,"MF,DF",39.575030121684776,19.0,41.11486486486486,39.03538920572571,36.387409200968506,Augsburg,41.59177193345757,28.327638993654865,41.730769230769226,37.77408177408176,36.049382716049365,42.86563958807689,"MF,DF",33.96825396825386,9000000.0,9000000.0,True,DF_3,0.9968756873089394,Progressive Defender
Arouna Sangante,2023-2024,20.0,30.113919006197506,25.771993753253497,24.082927445503408,66.46679742224713,65.50027134906381,DF,31.22829609598008,30.163749294184058,20.0,33.69970133043714,30.815622565928564,49.03644674448966,32.430699135031894,DF,34.99382954524767,21.0,51.973938223938205,53.53171723036723,78.5974025974026,Le Havre,59.845973547630976,60.37865748709121,51.23890784982933,51.31623931623932,34.44444444444444,65.64272200255074,DF,44.97354497354495,10000000.0,10000000.0,True,DF_2,0.9889310983459006,Ball Winning Defender
Arthur,2023-2024,20.0,20.78833943153869,20.937119675456387,20.22991122239927,66.25786729005574,65.18726537585215,DF,84.91447213100679,21.16459627329192,25.859154929577457,22.38470191226095,23.297542109816284,21.14050935059832,23.1521892200229,DF,83.00160901352038,20.0,22.95054880207716,23.653603584011105,20.0,Leverkusen,21.24885215794305,24.38709677419354,23.704918032786857,20.0,26.56565656565656,23.76731662628131,DF,83.49206349206337,5000000.0,5000000.0,True,DF_3,0.9947410504525447,Progressive Defender
Arthur Theate,2023-2024,25.763293310463112,31.13115403229353,26.92394155114273,26.05476183433411,65.3012048192771,64.41394415099829,DF,52.709634494451954,25.39083557951482,20.0,23.994885254727752,25.65318178419203,49.97622009455908,28.18207057559277,DF,52.58514516500263,23.0,39.26831774740516,38.44032076860495,50.45993031358885,Rennes,64.43355386751614,61.984698671200384,44.67816091954021,28.90040485829958,39.25925925925924,53.24631085937574,DF,44.01656314699793,20000000.0,20000000.0,True,DF_2,0.9908834525820953,Ball Winning Defender
Ashley Young,2023-2024,20.0,26.212083437214304,22.860681114551085,21.880162885398484,66.30636833046471,65.2844123249672,"DF,MF",46.32240894554975,28.43644544431945,20.0,34.477039927531166,39.45627251883392,43.63190790812092,33.11168351994076,"DF,MF",46.22179590356348,38.0,44.09879596959003,49.00288938559668,39.805267358339975,Everton,40.64907952173084,36.34325004963583,45.58490566037735,40.51753610374298,35.6156156156156,47.82605773196436,"DF,MF",39.79458450046688,500000.0,500000.0,True,DF_3,0.9952758057499236,Progressive Defender
