Player,Season,Gls_Contribution,Sh_Contribution,SoT_Contribution,xG_Contribution,G-xG_Contribution,Total_Player_Contribution_att,Pos_x,Team_Att_Score,xAG_Contribution,Ast_Contribution,KP_Contribution,PPA_Contribution,PrgP_Contribution,Total_Player_Contribution_mid,Pos_y,Team_Mid_Score,Age,Tkl_Contribution,TklW_Contribution,Int_Contribution,Squad,Blocks_Contribution,Clr_Contribution,Def 3rd_Contribution,Mid 3rd_Contribution,Att 3rd_Contribution,Total_Player_Contribution_def,Pos,Team_Def_Score,MarketValue,MarketValue
Alan Virginius,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,FW,48.04283905307664,20.0,20.0,20.721298726548067,20.0,20.44328477484327,20.2320151439616,FW,48.41711716839077,20.0,20.56875056875054,20.9117551286226,20.0,Lille,20.0,20.0,21.269662921348303,20.0,20.0,20.42864041288689,FW,59.215686274509714,3500000.0,3500000.0
Alassane Pléa,2023-2024,39.43801652892561,50.43846716430038,47.1764705882353,45.4731745763666,66.26506024096385,65.83233386384754,"FW,MF",49.3099821861653,44.144869215291735,39.34883720930231,42.49526295844035,56.567762630312735,50.49524681705213,48.22859226067919,"FW,MF",47.12142675439897,30.0,29.86811553821861,27.00725751671373,21.93564993564993,Gladbach,29.74910394265232,22.01135998285285,25.824742268041224,29.12862036748676,46.26262626262626,31.97120218052737,"FW,MF",30.518834399431327,7000000.0,7000000.0
Alban Lafont,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,29.816925289206527,20.0,20.0,20.0,20.0,20.785288072570328,20.125869892516512,GK,35.98063145970397,24.0,20.0,20.0,20.0,Nantes,20.0,25.79071597167584,20.0,20.0,20.0,21.058806238285204,GK,36.969696969696834,9000000.0,9000000.0
Albert Sambi Lokonga,2023-2024,23.11688311688312,24.512181664357424,23.244951712028083,22.394547071026373,66.32347572106607,65.32249340518771,MF,43.29963728457064,30.16949152542372,38.90909090909091,26.67716535433069,26.027906976744188,41.0482603602145,33.33154405886182,MF,39.131181356850384,23.0,34.9805769071824,36.50078575170244,30.908131868131854,Luton Town,39.226750261232986,24.40625440202845,34.381818181818176,34.33116036505866,29.848484848484823,36.67859620281943,MF,24.25770308123244,15000000.0,15000000.0
Alberto Cerri,2023-2024,25.874125874125863,25.83142121876701,25.82352941176469,25.609325735443,66.28395936687927,65.35585257833166,FW,26.71431330886614,21.661129568106308,20.0,23.147485352209745,21.21923684804696,22.77304850626403,21.804308416940863,FW,33.44315838574191,27.0,21.639989504067163,22.677376171352066,23.67626290059748,Empoli,22.67611176702082,22.402457757296457,21.090032154340808,21.24161301253812,23.61111111111111,23.11775033808105,FW,37.63668430335096,1700000.0,1700000.0
Alberto Dadie,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,MF,44.45689266628034,20.0,20.0,20.0,20.0,20.0,20.0,MF,43.91794244101935,21.0,21.03950103950101,20.832961475531743,20.0,Real Sociedad,21.017583239805447,20.0,22.501845018450183,20.0,20.0,20.81153732840628,MF,51.74603174603168,250000.0,250000.0
Alberto Dossena,2023-2024,27.450110864745003,33.0771599819952,30.2714219546086,28.67767485568531,66.36651870640456,65.53267361848151,DF,39.33251776017856,35.463917525773184,47.73333333333333,28.49821045096634,23.86404293381036,46.111831561238425,37.60127963352664,DF,40.22427393082936,24.0,54.40940940940939,57.483266398929054,74.72776280323447,Cagliari,75.24413031115444,80.76804915514593,73.59191176470587,36.660856384994304,20.0,69.80408610814779,DF,30.084033613445254,5000000.0,5000000.0
Alberto Grassi,2023-2024,20.0,33.41226880316416,29.70588235294117,25.14188192415608,66.3690054334987,65.44503403407309,MF,26.71431330886614,24.983388704318923,30.94736842105263,24.72122802831464,27.315421088281777,43.10873755220042,30.23424071609555,MF,33.44315838574191,28.0,36.39989504067172,36.06425702811245,70.2422596414992,Empoli,43.19296864751408,32.69870528856703,34.170418006430864,36.14096916299558,34.44444444444444,46.43316344648069,MF,37.63668430335096,1800000.0,1800000.0
Alberto Marí,2023-2024,23.91608391608391,23.926701570680613,23.5351506456241,27.066969546045343,66.45312959153688,65.49832406141952,FW,38.3916038889962,27.14285714285713,28.666666666666654,25.25170308767583,21.152122893108587,21.6800569263424,25.59188172813713,FW,34.462867356379654,22.0,22.056851371919866,21.78020790285149,20.0,Valencia,23.153988868274546,21.711965147717187,20.0,21.127384615384614,32.03703703703702,23.72279575917095,FW,44.97354497354495,1500000.0,1500000.0
Alberto Moleiro,2023-2024,33.88429752066116,40.58975124108184,38.11764705882352,30.193654197943594,61.44578313253011,60.77453573945419,"FW,MF",28.44762088725773,44.83139178418148,47.13043478260869,41.38956359268649,44.09679910752596,37.73639044607986,45.46546357103526,"FW,MF",43.130597818370376,19.0,27.65493590267004,25.09847956055959,28.028469750889663,Las Palmas,30.897435897435862,23.78836965670927,24.13414634146341,27.50160865750218,36.27543035993738,30.406422049693923,"FW,MF",43.1003039513677,15000000.0,15000000.0
Alberto Moreno,2023-2024,24.77272727272728,28.86199315518688,26.66907253699024,22.130400391728493,66.41422834193918,65.45223656461147,DF,60.326229261906285,28.46560846560845,28.85106382978724,30.244418077877235,37.04054332167112,31.486140154315795,31.945085054105512,DF,57.51906321121511,31.0,38.18224474474473,40.35729123390112,45.44360902255639,Villarreal,32.81205840791333,32.05796288833207,42.36458333333333,33.29462989840348,27.602339181286546,41.37437875219125,DF,31.42857142857129,1800000.0,1800000.0
Alberto Perea,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"MF,FW",35.899384027643634,20.68902158934312,20.0,20.825797835341245,20.954991599610903,20.623316139339035,20.650179776381574,"MF,FW",37.83410640383531,32.0,20.0,20.0,20.0,Granada,20.0,20.0,20.0,20.0,20.0,20.0,"MF,FW",26.027727546714782,450000.0,450000.0
Alberto Risco,2023-2024,20.0,21.079989669664023,21.449411764705868,20.370272778306045,66.29111038749592,65.22541582436084,MF,41.769793745841646,22.304147465437783,20.0,22.88519490619226,22.283298097251564,21.71097821946527,21.952982232402,MF,37.73704317732438,17.0,21.11130867709814,21.853568118628328,20.0,Getafe,20.0,20.394924562843247,21.26022304832713,21.122893043211764,20.0,20.94121812957972,MF,37.63668430335096,0.0,0.0
Alberto Soro,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,MF,35.899384027643634,20.0,20.0,20.825797835341245,20.0,20.0,20.184283011069528,MF,37.83410640383531,24.0,20.0,20.0,20.0,Granada,20.0,20.0,20.0,20.0,20.0,20.0,MF,26.027727546714782,700000.0,700000.0
Aleix García,2023-2024,25.454545454545453,39.732500329974926,34.65697290152015,24.302067619132128,66.3526834611172,65.49929887687018,MF,81.40063958105294,41.82539682539682,39.5,55.334071304747376,38.73313632275472,76.77096811399693,51.07544123014046,MF,67.11068380969905,26.0,50.43024642289348,47.7817150956768,65.1450806003335,Girona,69.06204906204906,43.11593243026553,41.82954545454543,53.009009009009006,49.885057471264346,61.99640532109309,MF,44.01656314699793,25000000.0,25000000.0
Alejandro Balde,2023-2024,20.0,22.04793959468604,20.992747784045125,20.21806012846116,66.32530120481927,65.25925988214489,DF,81.70626488957568,24.479840716774508,23.781818181818167,26.647943624114813,32.40310077519379,26.92998026708274,27.20823001284248,DF,78.49661710218801,19.0,31.833199223742128,30.22270901788974,26.270150083379644,Barcelona,35.89448201018447,30.565782806958264,33.760147601476,27.58330458778888,31.25541125541124,34.045941972195585,DF,45.97402597402594,40000000.0,40000000.0
Alejandro Garnacho,2023-2024,38.75598086124401,64.35316691253749,52.25339366515837,45.15757772320808,63.56626506024096,63.24007500773082,FW,57.16867340587641,47.25329533309583,43.11111111111112,44.77012954025907,36.3478739507362,33.639623754948545,43.53586958635586,FW,59.89820927770548,19.0,30.994722533184053,32.372227295490006,38.53400273847556,Manchester Utd,40.06582680739983,25.870258773484565,27.104790419161667,27.04615384615385,45.49019607843135,37.39393788893522,FW,35.10673234811163,45000000.0,45000000.0
Aleksandar Mitrović,2023-2024,20.0,20.96528134803638,21.242352941176467,20.66619944758213,66.20481927710843,65.14161787296025,FW,51.68802180585066,20.0,20.0,20.0,20.707500818866688,20.221793472893623,20.18245746683513,FW,56.55026910332431,28.0,20.0,20.0,20.0,Fulham,20.0,20.0,20.0,20.0,20.0,20.0,FW,33.42701014832161,28000000.0,28000000.0
Aleksandar Pavlovic,2023-2024,23.284457478005866,23.04376235494569,21.89879270485485,22.38330506599808,66.3639172072907,65.35110142197559,MF,96.0114180241667,23.25168003468457,25.859154929577457,25.08045190003424,26.580684472428143,37.60121463017678,27.58183733902069,MF,87.8742932335431,19.0,38.19126819126818,36.71080607258754,39.023809523809504,Bayern Munich,34.17348084014747,27.314036301283096,34.933920704845804,40.658880386629065,31.32897603485839,39.96457856172999,MF,44.97354497354495,30000000.0,30000000.0
Aleksandar Sedlar,2023-2024,24.62809917355372,22.10338599419281,21.598615916955,21.09879649146664,66.2139466958744,65.19134374360691,DF,37.26439593930418,20.66137566137565,20.0,21.370679104994554,20.0,26.714005272309148,21.54299490263812,DF,45.05744129232279,31.0,28.18292340783689,29.721884656782727,35.0168970814132,Alavés,29.08256114867683,35.30454571314786,31.936619718309856,24.96645205015248,20.0,31.99716851940464,DF,44.01656314699793,400000.0,400000.0
Aleksandr Golovin,2023-2024,33.88429752066116,40.69698952879581,40.449621432731504,30.46054259876249,66.49288061336253,65.79251825636288,"MF,FW",60.99585774687184,46.71466464569913,47.73333333333333,51.581187486699285,62.66326855686524,52.42399551240844,54.55870341638153,"MF,FW",60.23944330899164,27.0,41.36926082709213,44.56427652357,37.17766497461929,Monaco,56.479628824126415,26.93492960869083,38.32432432432431,39.747182753552174,39.04761904761904,45.93456128578845,"MF,FW",48.11791383219955,30000000.0,30000000.0
Alessandro Bastoni,2023-2024,21.755485893416925,26.22856111211409,26.655462184873933,22.596644394156463,66.24315443592552,65.25939900425172,DF,88.03425407250015,33.103802672147985,30.4,31.68503937007874,40.11601298493959,48.52017624220216,37.15266316788372,DF,74.19843063048502,24.0,48.77877877877874,54.68077919153249,46.47346938775509,Inter,48.2274802822748,44.02457757296466,61.70238095238094,35.4436248682824,32.56038647342995,53.90774813832765,DF,90.99567099567088,70000000.0,70000000.0
Alessandro Buongiorno,2023-2024,33.090909090909086,27.247430676750028,30.7807486631016,27.18152401849819,65.7652833556448,64.92971883842785,DF,32.57613804648767,20.71191267204556,20.0,22.76568979173461,23.626899504659537,35.13353603418521,23.969224794045992,DF,45.102177548001286,24.0,70.20944511390368,67.84227820372399,87.59183673469387,Torino,47.20272027202721,83.5801951930984,90.42028985507244,51.757313109425766,36.99346405228758,81.46063569303034,DF,55.97883597883584,35000000.0,35000000.0
Alessandro Deiola,2023-2024,23.7250554323725,33.622041647911665,30.2714219546086,29.860994154187857,67.02599873176918,66.17996608990559,MF,39.33251776017856,26.62739322533135,20.0,27.08184204247196,26.76207513416816,38.77704741482312,27.607091416268908,MF,40.22427393082936,27.0,40.64564564564565,40.34805890227577,30.94555256064687,Cagliari,37.67812169956942,33.072196620583696,36.20220588235293,42.214475179992405,37.77777777777777,42.760588268849446,MF,30.084033613445254,1900000.0,1900000.0
Alessandro Dellavalle,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,32.57613804648767,20.0,20.0,20.0,20.0,20.244089290873948,20.039123850062023,DF,45.102177548001286,19.0,20.0,20.0,20.97959183673468,Torino,21.36013601360136,20.0,20.0,20.0,20.0,20.33419487509446,DF,55.97883597883584,800000.0,800000.0
Alessandro Di Pardo,2023-2024,20.0,21.634644997749383,20.0,20.39443976616751,66.3157894736842,65.24597609328299,"DF,MF",39.33251776017856,21.472754050073625,20.0,23.54092102123597,26.76207513416816,23.22730502442271,23.070000185602147,"DF,MF",40.22427393082936,24.0,22.5025025025025,21.070950468540804,26.08086253369269,Cagliari,29.94394345600778,22.47311827956989,23.738970588235265,20.0,24.44444444444442,24.66888496848488,"DF,MF",30.084033613445254,900000.0,900000.0
Alessandro Florenzi,2023-2024,22.00956937799043,33.91120267639442,30.76295864880606,24.345391562930025,66.19621342512907,65.28294098975672,DF,73.97463138239651,35.83850931677017,34.857142857142854,44.457059146676414,38.57712948947295,41.98172633646149,40.41839047165466,DF,63.55141833700728,32.0,45.22053303303301,41.27428633452728,45.57823129251699,Milan,37.96713731318636,33.15214100709743,52.16788321167883,34.57824933687,40.63492063492063,47.63982617966538,DF,41.37998056365401,2000000.0,2000000.0
Alessandro Sorrentino,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,35.41175713089949,20.0,20.0,20.0,20.0,20.0,20.0,GK,42.08497153371655,21.0,20.0,20.0,20.0,Monza,20.0,20.0,20.0,20.0,20.0,20.0,GK,39.79458450046688,800000.0,800000.0
Alessandro Vogliacco,2023-2024,20.0,23.033220356864955,20.0,21.895962573511063,66.21224624525499,65.16713448747618,DF,35.52593737256669,24.69924812030075,27.70370370370369,30.127034120734898,33.515486494942124,34.77588527526797,30.50991245408316,DF,33.4792084366575,24.0,32.432432432432435,34.37568455640743,49.12220309810671,Genoa,34.272596090777895,34.48718245605909,35.06666666666665,29.12862036748676,24.585537918871232,38.31077233095347,DF,44.97354497354495,2000000.0,2000000.0
Alessandro Zanoli,2023-2024,20.0,21.815359520113645,21.84247258225324,21.11692844677138,66.15166548547128,65.10022080290831,DF,25.942523555040456,37.219387755102034,36.64,29.046482092964176,28.493427704752264,28.14154485485208,33.45031592294369,DF,33.56534257236436,22.0,30.08471157724888,33.411443940901194,21.15514592933948,Salernitana,30.076313254797345,26.00614439324116,30.55709342560553,29.96425796425795,20.0,29.75034644147601,DF,25.40858318636084,5000000.0,5000000.0
Alessio Cragno,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,37.768334299143646,20.0,20.0,20.0,20.0,20.0,20.0,GK,41.39567040883298,29.0,20.0,20.0,20.0,Sassuolo,20.0,21.127620329369908,20.0,20.0,20.0,20.20618027977783,GK,27.365079365079325,1500000.0,1500000.0
Alessio Romagnoli,2023-2024,20.0,26.07618041212353,28.05228758169934,22.183414963688563,67.42168674698794,66.41707124643442,DF,44.465477646856826,23.90794615718628,20.0,24.23626804957536,23.974094789520144,38.5257062512719,25.69104114012391,DF,50.71058707678138,28.0,34.536912127273546,37.449106771915226,51.682324455205816,Lazio,47.79422128259335,71.80299539170507,38.32432432432431,32.20593579648697,20.0,48.33604796292119,DF,51.74603174603168,15000000.0,15000000.0
Alessio Zerbin,2023-2024,20.0,23.204049175189496,23.5351506456241,21.713566174034064,66.52208835341365,65.48805292497042,"DF,FW",35.41175713089949,26.16649537512845,27.17241379310344,28.0586478414336,32.007782822199566,25.214279242547786,28.42657346003476,"DF,FW",42.08497153371655,24.0,30.76297536474528,30.10028136498087,23.46543778801843,Monza,37.44428411095077,22.24528762364153,34.355048859934826,22.89072978303746,33.75661375661375,31.749197963119848,"DF,FW",39.79458450046688,4000000.0,4000000.0
Alex Iwobi,2023-2024,20.0,21.91141028837363,22.860681114551085,20.940081442699235,66.28571428571428,65.23597191322928,MF,46.32240894554975,21.124859392575907,20.0,22.75753141476784,22.65312807075007,21.15277599551808,21.62480325516346,MF,46.22179590356348,27.0,20.909388527154324,20.0,20.900239425379063,Everton,21.72075662681089,20.0,20.91374663072776,20.0,22.6026026026026,21.126215905554982,MF,39.79458450046688,25000000.0,25000000.0
Alex Král,2023-2024,20.0,30.75701869486701,28.559518295507164,27.17368881461268,66.49584252502969,65.58035765553531,MF,33.12729379949778,23.42857142857143,20.0,23.895013123359565,26.467711348437945,32.492430269056904,25.048956426382777,MF,35.90729132884218,25.0,31.692019888741186,33.41730558598026,31.62341920374708,Union Berlin,32.87878787878788,30.04511954270297,29.805785123966928,31.743589743589727,28.62354892205638,34.60071825002699,MF,35.10673234811163,5000000.0,5000000.0
Alex Matos,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,MF,79.60380314639538,20.0,20.0,20.0,20.0,20.0,20.0,MF,66.72130917713565,18.0,20.0,20.0,20.0,Chelsea,20.0,20.0,20.0,20.0,20.0,20.0,MF,32.39606953892656,1200000.0,1200000.0
Alex Meret,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,58.877084540596215,20.49950049950049,20.0,20.4702229122768,20.0,20.0,20.22650043531519,GK,71.53141046050538,26.0,20.59165996118709,20.0,20.0,Napoli,20.0,25.53349195538532,21.44255319148934,20.0,20.0,21.32840416773256,GK,42.22222222222218,12000000.0,12000000.0
Alex Murphy,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"DF,FW",84.38907131972613,20.0,20.0,20.0,20.0,20.20897304093445,20.03349524221752,"DF,FW",67.59282654935198,19.0,20.51110111624483,20.862786183095537,21.130827067669152,Newcastle Utd,20.82921773062616,20.0,20.0,21.10963052695335,20.0,20.71312072197727,"DF,FW",32.9032258064516,250000.0,250000.0
Alex Sandro,2023-2024,22.937062937062933,22.2677749184094,21.48912167606768,21.239667836526472,66.04263206672844,65.01226599526102,DF,53.188676410619614,24.870129870129865,20.0,22.802167714647176,25.93966059082337,29.498271597830417,24.566356558173347,DF,56.49637721740517,32.0,27.611597732914863,26.39958206810984,39.10784867306606,Juventus,34.286868686868665,29.145908151914803,28.78888888888888,27.25784087157476,20.0,31.53669464676215,DF,64.85407066052221,4500000.0,4500000.0
Alex Scott,2023-2024,22.937062937062933,26.70234776442703,23.727058823529404,22.11896711592315,66.19091751621872,65.19673534572873,MF,54.070353915824256,28.994708994709,25.333333333333325,32.418882422305884,30.702959830866792,32.38093701426874,30.504569191380043,MF,57.428804285098806,19.0,31.70001170001169,32.34205113135468,30.833133253301305,Bournemouth,31.44781144781141,26.35166310374585,29.009966777408607,30.03011223651792,35.6156156156156,34.27794577289649,MF,30.518834399431327,20000000.0,20000000.0
Alexander Brunst,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,25.145837357542973,20.0,20.0,20.0,20.0,20.0,20.0,GK,33.79837371614545,28.0,20.0,20.0,20.0,Darmstadt 98,20.0,20.81554435891251,20.0,20.0,20.0,20.149118599330123,GK,23.986710963455007,400000.0,400000.0
