Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
be BEL,DF,OH Leuven,18,2004,3,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,150000.0,Richie Sagrado,3708,R. Sagrado,18,54,67,183,79,Right,54,DF,13,240000,600,176,46,24,45,35,26,175,56,30,32,24,33,304,68,68,60,50,58,233,24,55,63,62,29,227,56,56,44,32,39,158,45,58,55,47,8,8,7,13,11,2,Medium,Medium,1,,2.0,,,,,,,,,,,2.0,,,,BelgianProLeague,56.0
be BEL,DF,Anderlecht,20,2002,16,12,"1,121",12.5,0,2,2,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16,,,,,,,,,,,,,2000000.0,Killian Sardella,2161,K. Sardella,20,66,75,174,64,Right,67,DF,9,1800000,4000,258,65,32,49,70,42,315,70,56,49,68,72,365,76,72,80,59,78,280,50,74,64,58,34,256,62,60,45,58,31,188,58,66,64,46,8,14,8,6,10,4,Medium,Medium,1,,18.0,,,,,,,,,,,17.0,,,,BelgianProLeague,60.0
pt POR,DF,Kortrijk,23,1999,22,18,"1,570",17.4,2,1,3,2,0,0,6,0,0.11,0.06,0.17,0.11,0.17,,,,,,,,,,,,,800000.0,João Silva,1665,Jota Silva,22,70,79,179,73,Right,71,DF,9,3600000,6000,307,59,67,58,65,58,317,72,62,53,60,70,378,81,83,75,72,67,335,64,74,74,58,65,279,68,24,70,60,57,78,32,24,22,49,14,6,9,5,15,2,Medium,High,1,,24.0,,,,,,,,,,,36.0,,,,BelgianProLeague,24.0
pt POR,DF,Kortrijk,23,1999,22,18,"1,570",17.4,2,1,3,2,0,0,6,0,0.11,0.06,0.17,0.11,0.17,,,,,,,,,,,,,800000.0,João Silva,1665,Jota Silva,22,70,79,179,73,Right,71,DF,9,3600000,6000,307,59,67,58,65,58,317,72,62,53,60,70,378,81,83,75,72,67,335,64,74,74,58,65,279,68,24,70,60,57,78,32,24,22,49,14,6,9,5,15,2,Medium,High,1,,26.0,,,,,,,,,,,9.0,,,,PrimeiraLigaPortugal,24.0
be BEL,DF,Sint-Truiden,18,2004,14,12,"1,070",11.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1000000.0,Matte Smets,3226,M. Smets,18,60,72,184,74,Right,62,DF,12,525000,650,223,51,25,55,62,30,248,54,41,35,58,60,301,61,60,57,55,68,259,50,55,62,62,30,253,55,61,40,52,45,184,64,61,59,45,7,6,10,14,8,3,Medium,Medium,1,,26.0,,,,,,,,,,,37.0,,,,BelgianProLeague,61.0
be BEL,DF,R.F.C. Seraing,19,2003,3,3,228,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,Noah Solheid,3709,N. Solheid,18,54,67,196,76,Right,56,DF,13,230000,650,175,29,24,53,46,23,178,37,20,24,48,49,268,52,62,57,43,54,231,39,55,53,65,19,189,58,53,21,30,27,161,52,57,52,43,6,9,8,13,7,3,Medium,Medium,1,,6.0,,,,,,,,,,,4.0,,,,BelgianProLeague,53.0
be BEL,DF,Club Brugge,17,2005,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2500000.0,Jorne Spileers,2549,J. Spileers,17,64,82,188,70,Right,66,DF,18,1400000,500,234,48,26,65,66,29,209,44,29,30,61,45,310,67,68,57,59,59,277,49,69,66,69,24,239,60,67,29,48,35,188,65,64,59,52,8,15,8,12,9,3,Medium,Medium,1,,7.0,,,,,,,,,,,7.0,,,,BelgianProLeague,67.0
ua UKR,"DF,MF",Kortrijk,21,2001,14,14,"1,202",13.4,1,1,2,1,0,0,3,0,0.07,0.07,0.15,0.07,0.15,,,,,,,,,,,,,600000.0,Oleksii Sych,2762,O. Sych,21,63,72,185,75,Right,63,DF,9,1000000,2000,233,63,25,53,62,30,267,60,57,32,60,58,344,74,77,66,57,70,248,36,59,65,63,25,243,63,56,48,41,35,175,54,61,60,56,10,7,13,14,12,3,Medium,Medium,1,,22.0,,,,,,,,,,,23.0,,,,BelgianProLeague,56.0
eng ENG,DF,Union SG,23,1999,18,12,"1,087",12.1,2,1,3,2,0,0,1,0,0.17,0.08,0.25,0.17,0.25,,,,,,,,,,,,,800000.0,Ross Sykes,1837,R. Sykes,23,68,73,196,73,Right,70,DF,5,1600000,5000,260,48,53,72,57,30,254,56,51,28,61,58,227,40,51,33,63,40,306,55,63,72,85,31,285,72,67,56,51,39,198,69,66,63,57,12,9,15,14,7,2,High,High,1,,5.0,,,,,,,,,,,17.0,,,,BelgianProLeague,67.0
ci CIV,DF,Club Brugge,19,2002,17,14,"1,282",14.2,0,0,0,0,0,0,7,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8000000.0,Abakar Sylla,1693,A. Sylla,19,69,83,185,78,Left,71,DF,14,3100000,6000,211,40,19,66,64,22,259,68,33,28,62,68,354,73,70,71,68,72,311,58,78,72,78,25,270,79,69,34,46,42,200,68,67,65,55,14,7,15,10,9,3,Low,Medium,1,,15.0,,,,,,,,,,,27.0,,,,BelgianProLeague,69.0
ci CIV,DF,Club Brugge,19,2002,17,14,"1,282",14.2,0,0,0,0,0,0,7,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8000000.0,Abakar Sylla,1693,A. Sylla,19,69,83,185,78,Left,71,DF,14,3100000,6000,211,40,19,66,64,22,259,68,33,28,62,68,354,73,70,71,68,72,311,58,78,72,78,25,270,79,69,34,46,42,200,68,67,65,55,14,7,15,10,9,3,Low,Medium,1,,24.0,,,,,,,,,,,35.0,,,,BelgianProLeague,69.0
gn GUI,DF,R.F.C. Seraing,22,2000,22,17,"1,637",18.2,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8000000.0,Abdoulaye Sylla,1693,A. Sylla,19,69,83,185,78,Left,71,DF,14,3100000,6000,211,40,19,66,64,22,259,68,33,28,62,68,354,73,70,71,68,72,311,58,78,72,78,25,270,79,69,34,46,42,200,68,67,65,55,14,7,15,10,9,3,Low,Medium,1,,15.0,,,,,,,,,,,27.0,,,,BelgianProLeague,69.0
gn GUI,DF,R.F.C. Seraing,22,2000,22,17,"1,637",18.2,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8000000.0,Abdoulaye Sylla,1693,A. Sylla,19,69,83,185,78,Left,71,DF,14,3100000,6000,211,40,19,66,64,22,259,68,33,28,62,68,354,73,70,71,68,72,311,58,78,72,78,25,270,79,69,34,46,42,200,68,67,65,55,14,7,15,10,9,3,Low,Medium,1,,24.0,,,,,,,,,,,35.0,,,,BelgianProLeague,69.0
tr TUR,DF,Westerlo,19,2003,26,21,"1,951",21.7,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,,,,,,,,,,,,,2500000.0,Ravil Tagir,2170,R. Tagir,19,66,79,182,70,Left,68,DF,13,1900000,5000,236,41,28,67,65,35,262,59,46,30,64,63,323,69,65,68,59,62,280,47,83,57,65,28,238,61,63,30,43,41,202,68,69,65,38,7,11,5,7,8,3,Medium,Medium,1,,20.0,,,,,,,,,,,57.0,,,,BelgianProLeague,63.0
sn SEN,"DF,MF",Zulte Waregem,19,2003,18,17,"1,410",15.7,1,0,1,1,0,0,5,0,0.06,0.0,0.06,0.06,0.06,,,,,,,,,,,,,1000000.0,Modou Tambedou,2566,M. Tambedou,19,64,76,178,60,Right,66,DF,12,1300000,2000,221,39,29,60,65,28,265,58,47,42,59,59,353,69,70,78,58,78,288,44,78,62,75,29,261,68,61,41,49,42,185,59,63,63,44,12,14,7,6,5,3,Low,Medium,1,,17.0,,,,,,,,,,,17.0,,,,BelgianProLeague,61.0
jp JPN,"MF,DF",Kortrijk,19,2002,15,10,936,10.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,650000.0,Satoshi Tanaka,2361,S. Tanaka,19,65,76,174,70,Left,67,DF,11,1500000,2000,267,53,60,60,65,29,299,66,45,53,67,68,352,78,67,75,60,72,317,67,71,55,69,55,290,61,65,64,56,44,196,59,69,68,43,7,13,7,8,8,4,Medium,High,1,,19.0,,,,,,,,,,,12.0,,,,BelgianProLeague,65.0
be BEL,DF,Oostende,23,1999,30,29,"2,479",27.5,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,800000.0,Anton Tanghe,1991,A. Tanghe,23,67,75,187,70,Right,69,DF,8,2100000,4000,219,39,25,67,62,26,226,42,30,38,59,57,297,57,63,62,60,55,248,34,55,68,72,19,246,68,66,27,47,38,207,66,73,68,47,9,7,11,13,7,3,Low,High,1,,26.0,,,,,,,,,,,69.0,,,,BelgianProLeague,66.0
gn GUI,DF,Zulte Waregem,18,2003,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,100000.0,Cheik Thiam,3360,C. Thiam,18,59,75,192,80,Right,61,DF,16,550000,650,198,38,22,61,49,28,166,28,24,23,42,49,277,60,69,44,58,46,281,41,64,65,74,37,211,62,55,30,29,35,168,54,60,54,42,9,5,14,7,7,3,Medium,Medium,1,,0.0,,,,,,,,,,,0.0,,,,BelgianProLeague,55.0
fr FRA,"DF,MF",Cercle Brugge,21,2001,10,9,617,6.9,1,0,1,1,0,0,0,0,0.15,0.0,0.15,0.15,0.15,,,,,,,,,,,,,100000.0,Louis Torres,3280,L. Torres,21,60,69,180,67,Left,60,DF,9,525000,2000,236,56,37,49,58,36,260,60,41,43,54,62,331,69,74,72,49,67,260,45,68,57,47,43,255,59,57,47,54,38,172,56,59,57,41,13,9,6,6,7,2,Medium,Medium,1,,13.0,,,,,,,,,,,18.0,,,,BelgianProLeague,57.0
fr FRA,"DF,MF",Cercle Brugge,21,2001,10,9,617,6.9,1,0,1,1,0,0,0,0,0.15,0.0,0.15,0.15,0.15,,,,,,,,,,,,,100000.0,Louis Torres,3280,L. Torres,21,60,69,180,67,Left,60,DF,9,525000,2000,236,56,37,49,58,36,260,60,41,43,54,62,331,69,74,72,49,67,260,45,68,57,47,43,255,59,57,47,54,38,172,56,59,57,41,13,9,6,6,7,2,Medium,Medium,1,,2.0,,,,,,,,,,,0.0,,,,Laliga2,57.0
fr FRA,DF,R.F.C. Seraing,20,2002,18,18,"1,485",16.5,0,1,1,0,0,0,4,2,0.0,0.06,0.06,0.0,0.06,,,,,,,,,,,,,400000.0,Marvin Tshibuabua,2947,M. Tshibuabua,20,62,72,190,77,Right,64,DF,10,825000,2000,211,32,25,64,56,34,211,41,31,35,53,51,261,54,51,44,59,53,279,53,62,55,75,34,226,71,63,24,36,32,177,59,60,58,46,9,10,12,7,8,2,Medium,Medium,1,,11.0,,,,,,,,,,,22.0,,,,BelgianProLeague,63.0
nl NED,DF,Oostende,22,2000,27,24,"2,118",23.5,0,0,0,0,0,0,7,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,600000.0,Osaze Urhoghide,2558,O. Urhoghide,21,64,71,188,80,Right,66,DF,7,1100000,7000,213,51,25,57,56,24,245,58,47,26,53,61,339,73,80,66,61,59,269,40,69,66,76,18,238,71,61,42,26,38,188,57,65,66,43,7,6,8,15,7,3,Medium,High,1,,43.0,,,,,,,,,,,69.0,,,,BelgianProLeague,61.0
lt LTU,DF,Cercle Brugge,22,2000,2,1,94,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,600000.0,Edgaras Utkus,2172,E. Utkus,22,66,73,190,77,Right,68,DF,7,1600000,4000,238,44,31,70,65,28,262,56,39,42,67,58,268,55,62,52,49,50,288,46,70,63,77,32,270,66,68,37,52,47,195,69,66,60,45,8,12,9,7,9,3,Medium,High,1,,0.0,,,,,,,,,,,2.0,,,,BelgianProLeague,68.0
be BEL,DF,Gent,21,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,200000.0,Cederick Van Daele,3085,C. Van Daele,21,61,71,177,63,Left,62,DF,10,700000,2000,265,61,55,57,63,29,300,65,62,52,57,64,346,68,78,69,59,72,292,67,67,59,58,41,256,58,47,37,45,69,167,45,62,60,58,15,15,7,14,7,3,Medium,Medium,1,,0.0,,,,,,,,,,,0.0,,,,BelgianProLeague,47.0
be BEL,DF,Antwerp,19,2003,4,3,271,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1000000.0,Zeno Van den Bosch,2547,Z. Van Den Bosch,18,64,78,191,78,Right,66,DF,14,1300000,1000,209,45,20,60,65,19,224,39,32,27,71,55,288,61,65,52,61,49,232,34,66,38,69,25,226,58,60,23,52,33,200,59,73,68,47,13,6,8,12,8,5,Medium,High,1,,1.0,,,,,,,,,,,2.0,,,,BelgianProLeague,60.0
be BEL,"DF,MF",Eupen,21,2000,33,30,"2,365",26.3,0,3,3,0,0,0,1,0,0.0,0.11,0.11,0.0,0.11,,,,,,,,,,,,,600000.0,Yentl Van Genechten,2564,Y. Van Genechten,21,64,72,191,75,Right,64,DF,8,1300000,2000,239,63,28,61,60,27,261,57,49,39,56,60,290,61,67,57,53,52,296,49,60,79,67,41,262,61,62,53,55,31,175,56,60,59,51,11,12,8,8,12,3,High,Medium,1,,27.0,,,,,,,,,,,35.0,,,,BelgianProLeague,62.0
be BEL,"DF,MF",Mechelen,20,2002,28,17,"1,572",17.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,900000.0,Jannes Van Hecke,453,J. van Hecke,22,71,78,185,78,Right,73,DF,7,3500000,28000,232,32,33,70,69,28,310,60,54,64,67,65,292,60,60,54,65,53,334,72,76,60,76,50,281,74,72,34,45,56,216,73,72,71,40,11,9,8,7,5,3,Medium,Medium,1,,28.0,,,,,,,,,,,18.0,,,,BelgianProLeague,72.0
be BEL,"DF,MF",Mechelen,20,2002,28,17,"1,572",17.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,900000.0,Jannes Van Hecke,453,J. van Hecke,22,71,78,185,78,Right,73,DF,7,3500000,28000,232,32,33,70,69,28,310,60,54,64,67,65,292,60,60,54,65,53,334,72,76,60,76,50,281,74,72,34,45,56,216,73,72,71,40,11,9,8,7,5,3,Medium,Medium,1,8.0,6.0,3.0,4.0,1.0,5.0,5.0,100.0,0.0,8.0,5.0,3.0,6.0,14.0,9.0,0.0,PremierLeague,72.0
be BEL,DF,Mechelen,23,1998,26,22,"1,838",20.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,900000.0,Alec Van Hoorenbeeck,2568,A. Van Hoorenbeeck,23,64,70,187,77,Left,66,DF,6,875000,3000,235,62,21,68,57,27,223,50,38,26,52,57,307,57,70,62,57,61,271,41,62,65,72,31,247,72,62,39,43,31,191,59,67,65,58,10,15,13,8,12,2,Medium,Medium,1,,25.0,,,,,,,,,,,34.0,,,,BelgianProLeague,62.0
us USA,DF,Antwerp,23,1999,15,15,"1,262",14.0,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,,,,,,,,,,,,,1800000.0,Sam Vines,1692,S. Vines,23,69,74,177,72,Left,69,DF,5,2000000,8000,246,60,34,55,63,34,268,60,48,37,61,62,367,76,77,75,66,73,273,32,66,78,67,30,254,61,65,44,48,36,205,66,71,68,47,9,11,11,8,8,2,High,High,1,,17.0,,,,,,,,,,,4.0,,,,BelgianProLeague,65.0
be BEL,DF,Charleroi,18,2004,7,4,377,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1400000.0,Martin Wasinski,2946,M. Wasinski,18,62,77,185,73,Right,64,DF,15,875000,750,197,29,21,62,60,25,208,54,22,19,54,59,319,64,69,61,61,64,253,40,63,59,62,29,207,62,59,16,42,28,186,58,65,63,51,15,10,6,13,7,3,Medium,High,1,,9.0,,,,,,,,,,,9.0,,,,BelgianProLeague,59.0
be BEL,DF,Zulte Waregem,19,2003,19,15,"1,420",15.8,1,1,2,1,0,0,3,0,0.06,0.06,0.13,0.06,0.13,,,,,,,,,,,,,800000.0,Lukas Willen,3361,L. Willen,19,59,73,187,76,Left,61,DF,14,500000,1000,186,34,17,59,53,23,201,44,31,28,52,46,285,67,73,49,47,49,255,40,64,58,69,24,198,53,53,26,31,35,185,57,65,63,54,15,5,7,13,14,2,Low,High,1,,17.0,,,,,,,,,,,25.0,,,,BelgianProLeague,53.0
br BRA,DF,Juventude,19,2004,3,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,Abner,386,Abner,22,73,82,181,75,Left,74,DF,9,6500000,14000,310,78,48,54,77,53,329,71,75,37,74,72,372,82,80,79,64,67,288,52,61,69,55,51,317,69,67,72,67,42,212,67,72,73,57,11,13,10,14,9,2,High,Medium,1,12.0,9.0,9.0,2.0,1.0,7.0,16.0,43.8,9.0,8.0,2.0,6.0,8.0,20.0,24.0,0.0,Laliga,67.0
ar ARG,DF,Internacional,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.0,7.0,4.0,0.06,0.31,0.37,0.06,0.37,6000000.0,Braian Aguirre,1960,B. Aguirre,21,68,76,174,71,Right,68,DF,8,2600000,5000,250,65,36,56,55,38,263,59,42,45,53,64,336,70,68,64,64,70,299,46,65,74,73,41,298,68,67,59,54,50,198,64,66,68,55,8,11,12,10,14,3,Medium,Medium,1,,46.0,,,,,,,,,,,29.0,,,,LigaProfesionalArgentina,67.0
br BRA,DF,Internacional,23,2000,8,5,535,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,1.0,15.0,0.0,0.04,0.05,0.09,0.04,0.09,400000.0,Clayton,1807,Clayton,23,69,73,184,78,Right,71,DF,4,2000000,3000,336,58,78,67,65,68,298,66,55,61,55,61,316,66,67,65,58,60,348,70,67,65,78,68,266,40,25,70,61,70,49,20,14,15,36,7,6,12,5,6,3,High,Low,1,,5.0,,,,,,,,,,,3.0,,,,PrimeiraLigaPortugal,25.0
br BRA,"MF,DF",Atlético Mineiro,20,2003,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,1.0,4.0,6.0,0.95,0.75,1.7,0.95,1.7,1000000.0,Robert Conceição,1789,Rodrigo Conceição,22,69,77,175,65,Right,69,DF,8,3000000,5000,256,62,39,54,61,40,278,68,45,43,53,69,359,74,75,67,65,78,296,70,59,74,53,40,287,74,66,56,52,39,203,62,74,67,43,12,7,6,9,9,2,High,High,1,,13.0,,,,,,,,,,,8.0,,,,PrimeiraLigaPortugal,66.0
br BRA,DF,Cruzeiro,23,2000,31,30,"2,692",29.9,0,2,2,0,0,0,7,1,0.0,0.07,0.07,0.0,0.07,0.8,0.8,0.8,1.7,43.0,135.0,9.0,0.03,0.03,0.06,0.03,0.06,800000.0,João Marcelo,2488,João Marcelo,22,65,78,189,84,Right,67,DF,13,1700000,3000,240,43,39,61,58,39,239,53,35,35,59,57,285,65,55,55,58,52,294,60,63,60,78,33,248,61,69,32,39,47,192,64,65,63,50,7,12,13,10,8,3,Low,High,1,3.0,3.0,2.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,4.0,7.0,9.0,0.0,BrazilSerieA,69.0
br BRA,"FW,DF",Fluminense,20,2003,20,15,"1,270",14.1,0,1,1,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,0.9,0.9,2.3,3.2,57.0,36.0,118.0,0.06,0.16,0.23,0.06,0.23,65000000.0,Marquinhos,1455,Marquinhos,19,72,82,174,77,Left,73,DF,10,5000000,27000,309,71,64,50,69,55,319,75,67,45,55,77,381,82,77,77,67,78,286,61,48,64,54,59,271,45,33,70,67,56,92,30,32,30,42,6,6,12,6,12,3,High,High,1,4.0,4.0,1.0,3.0,0.0,0.0,9.0,0.0,9.0,6.0,1.0,5.0,4.0,8.0,9.0,0.0,Championship,33.0
br BRA,DF,Red Bull Bragantino,21,2002,16,11,"1,165",12.9,0,1,1,0,0,0,6,0,0.0,0.08,0.08,0.0,0.08,0.5,0.5,0.9,1.4,17.0,51.0,31.0,0.04,0.07,0.11,0.04,0.11,65000000.0,Nathan Mendes,51,Nuno Mendes,20,81,89,176,70,Left,81,DF,8,54000000,58000,325,78,45,70,78,54,354,78,66,59,72,79,421,90,89,81,78,83,366,80,70,80,73,63,345,74,77,77,72,45,230,76,78,76,50,7,8,8,12,15,4,High,Medium,1,21.0,14.0,11.0,7.0,3.0,10.0,16.0,62.5,6.0,15.0,3.0,12.0,17.0,38.0,21.0,0.0,BrazilSerieA,77.0
br BRA,DF,Red Bull Bragantino,21,2002,16,11,"1,165",12.9,0,1,1,0,0,0,6,0,0.0,0.08,0.08,0.0,0.08,0.5,0.5,0.9,1.4,17.0,51.0,31.0,0.04,0.07,0.11,0.04,0.11,65000000.0,Nathan Mendes,51,Nuno Mendes,20,81,89,176,70,Left,81,DF,8,54000000,58000,325,78,45,70,78,54,354,78,66,59,72,79,421,90,89,81,78,83,366,80,70,80,73,63,345,74,77,77,72,45,230,76,78,76,50,7,8,8,12,15,4,High,Medium,1,45.0,30.0,29.0,12.0,4.0,30.0,41.0,73.2,11.0,19.0,3.0,16.0,17.0,62.0,18.0,0.0,Ligue1,77.0
br BRA,DF,Flamengo,17,2007,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,João Victor,295,João Victor,23,74,82,187,75,Right,76,DF,8,8500000,9000,275,40,51,77,64,43,253,53,42,40,60,58,337,71,82,62,70,52,336,55,82,73,78,48,275,74,72,38,42,49,222,75,74,73,48,12,5,8,11,12,3,High,High,1,,,,,,,,,,,,,,,,,,
us USA,"MF,DF",Eint Frankfurt,18,2003,7,0,173,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,8.0,6.0,15.0,0.09,0.03,0.11,0.09,0.11,4500000.0,Paxten Aaronson,707,P. Aaronson,18,66,78,175,63,Right,68,DF,12,2000000,3000,268,55,55,48,68,42,295,67,54,44,62,68,367,79,75,80,56,77,278,56,56,61,47,58,256,49,28,62,68,49,121,32,41,48,51,8,9,9,13,12,3,High,Medium,1,6.0,5.0,2.0,2.0,2.0,2.0,3.0,66.7,1.0,2.0,1.0,1.0,0.0,6.0,2.0,0.0,Bundesliga,28.0
de GER,"DF,FW",Werder Bremen,22,1999,3,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,2.0,0.07,0.14,0.22,0.07,0.22,1000000.0,Felix Agu,538,F. Agu,22,70,78,180,67,Right,70,DF,8,3400000,11000,296,63,46,67,68,52,281,74,61,31,44,71,410,87,79,89,70,85,294,41,81,76,45,51,298,65,64,64,65,40,182,62,58,62,58,11,15,10,12,10,3,Medium,Medium,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Bundesliga,64.0
de GER,"DF,MF",Eint Frankfurt,21,2001,15,0,182,2.0,0,1,1,0,0,0,0,0,0.0,0.49,0.49,0.0,0.49,0.1,0.1,0.5,0.6,8.0,16.0,24.0,0.05,0.24,0.28,0.05,0.28,2500000.0,Faride Alidou,631,F. Alidou,20,68,78,186,84,Right,69,DF,10,2600000,8000,275,64,62,37,62,50,298,76,55,42,54,71,358,88,81,67,55,67,284,63,50,56,62,53,245,49,25,63,58,50,78,28,28,22,36,8,7,7,9,5,3,Medium,Medium,1,8.0,5.0,3.0,4.0,1.0,3.0,9.0,33.3,6.0,3.0,0.0,3.0,1.0,9.0,3.0,0.0,Bundesliga,25.0
de GER,DF,RB Leipzig,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,Sanoussy Ba,1018,S. Ba,18,61,77,184,73,Right,62,DF,16,800000,2000,222,59,33,39,60,31,240,68,40,25,44,63,331,75,74,68,49,65,228,39,55,54,48,32,229,44,57,45,54,29,175,57,59,59,46,15,12,6,8,5,4,Medium,Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,57.0
nl NED,"DF,MF",Leverkusen,22,2000,28,19,"1,659",18.4,3,2,5,3,0,0,6,1,0.16,0.11,0.27,0.16,0.27,1.7,1.7,2.0,3.6,28.0,57.0,65.0,0.09,0.11,0.2,0.09,0.2,9000000.0,Mitchel Bakker,358,M. Bakker,22,73,79,185,87,Left,74,DF,6,4600000,28000,292,65,50,70,69,38,307,70,59,46,65,67,363,79,85,65,70,64,347,75,73,75,77,47,317,79,69,63,58,48,214,71,73,70,49,14,7,11,8,9,2,Medium,Low,1,16.0,8.0,9.0,7.0,0.0,6.0,15.0,40.0,9.0,20.0,2.0,18.0,15.0,31.0,20.0,2.0,Bundesliga,69.0
de GER,DF,Augsburg,22,2000,27,20,"1,846",20.5,0,1,1,0,0,0,8,0,0.0,0.05,0.05,0.0,0.05,1.6,1.6,0.4,2.0,11.0,40.0,2.0,0.08,0.02,0.1,0.08,0.1,3500000.0,Maximilian Bauer,367,M. Bauer,22,73,80,189,84,Right,75,DF,7,5500000,17000,220,31,22,71,65,31,216,46,32,24,57,57,289,53,55,50,73,58,280,39,77,64,79,21,238,69,72,22,38,37,223,76,77,70,58,12,15,12,14,5,3,Medium,Medium,1,31.0,17.0,18.0,12.0,1.0,17.0,34.0,50.0,17.0,25.0,9.0,16.0,23.0,54.0,79.0,1.0,Bundesliga,72.0
