Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1
Jeremías Lucco,ar ARG,FW,Belgrano,18,2005,8,2,284,3.2,1,0,1,1,0,0,1,0,0.32,0.0,0.32,0.32,0.32,,,,,,,,,,,,
Esteban Lucero,ar ARG,DF,Defensa y Just,18,2005,2,1,138,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Martín Luciano,ar ARG,DF,Godoy Cruz,20,2003,9,6,539,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Juan Ludueña,ar ARG,DF,Unión,20,2003,4,2,161,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Gonzalo Luján,ar ARG,DF,San Lorenzo,22,2001,19,15,"1,325",14.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Alex Luna,ar ARG,"MF,FW",Independiente,19,2004,16,8,648,7.2,1,0,1,1,0,0,3,1,0.14,0.0,0.14,0.14,0.14,,,,,,,,,,,,
Ignacio Maestro Puch,ar ARG,FW,Independiente,20,2003,13,1,216,2.4,1,0,1,1,0,0,2,0,0.42,0.0,0.42,0.42,0.42,,,,,,,,,,,,
Leandro Mamut,ar ARG,MF,Gimnasia–LP,20,2003,7,5,449,5.0,1,0,1,1,0,0,2,0,0.2,0.0,0.2,0.2,0.2,,,,,,,,,,,,
Nahuel Manganelli,ar ARG,GK,Deportivo Riestra,22,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Kevin Mantilla,co COL,DF,Talleres,20,2003,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Alexis Manyoma,co COL,"MF,FW",Estudiantes,21,2003,18,12,999,11.1,3,6,9,3,0,0,1,0,0.27,0.54,0.81,0.27,0.81,,,,,,,,,,,,
Angelo Marchese,ar ARG,DF,Tigre,19,2004,5,4,378,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Francisco Marco,ar ARG,DF,Defensa y Just,20,2003,1,0,79,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rodrigo Márquez,ar ARG,FW,Platense,21,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rodrigo Márquez,ar ARG,FW,Independiente,21,2002,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Agustín Martegani,ar ARG,MF,Boca Juniors,23,2000,8,4,342,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Enzo Martín Roldán,ar ARG,MF,Unión,23,2000,22,4,622,6.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Fernando Martínez,ar ARG,MF,Cen. Córdoba–SdE,23,2000,4,2,205,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Luca Martínez,mx MEX,FW,Rosario Central,23,2001,9,1,178,2.0,2,0,2,2,0,0,1,0,1.01,0.0,1.01,1.01,1.01,,,,,,,,,,,,
Rubén Martínez,ar ARG,MF,Independiente,19,2004,22,15,"1,415",15.7,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Santiago Martínez,ar ARG,MF,Godoy Cruz,20,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Franco Mastantuono,ar ARG,MF,River Plate,16,2007,24,7,948,10.5,1,3,4,1,0,0,1,0,0.09,0.28,0.38,0.09,0.38,,,,,,,,,,,,
Cristian Medina,ar ARG,MF,Boca Juniors,21,2002,12,11,964,10.7,1,1,2,1,0,0,2,0,0.09,0.09,0.19,0.09,0.19,,,,,,,,,,,,
Federico Medina,ar ARG,MF,Banfield,19,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Sebastián Medina,ar ARG,"MF,FW",Tigre,23,2000,14,3,498,5.5,1,0,1,1,0,0,2,0,0.18,0.0,0.18,0.18,0.18,,,,,,,,,,,,
Tobías Medina,ar ARG,MF,San Lorenzo,19,2004,2,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Juan Meli,ar ARG,"DF,MF",Cen. Córdoba–SdE,23,2000,15,13,"1,228",13.6,2,1,3,2,0,0,3,0,0.15,0.07,0.22,0.15,0.22,,,,,,,,,,,,
Mateo Mendía,ar ARG,DF,Boca Juniors,19,2004,3,1,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Mateo Mendoza,ar ARG,DF,Godoy Cruz,19,2004,16,7,812,9.0,3,0,3,3,0,0,2,0,0.33,0.0,0.33,0.33,0.33,,,,,,,,,,,,
Nicolás Meriano,ar ARG,DF,Belgrano,23,2000,8,6,474,5.3,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Sebastián Meza,ar ARG,GK,Huracán,23,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Lucas Mihovilcevich,ar ARG,DF,Newell's OB,20,2004,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Matko Miljevic,us USA,MF,Newell's OB,22,2001,18,14,"1,151",12.8,2,1,3,2,0,0,4,0,0.16,0.08,0.23,0.16,0.23,,,,,,,,,,,,
Lautaro Millán,ar ARG,MF,Independiente,18,2005,8,6,503,5.6,0,1,1,0,0,0,1,0,0.0,0.18,0.18,0.0,0.18,,,,,,,,,,,,
Franco Minerva,ar ARG,MF,Platense,17,2006,13,12,774,8.6,1,1,2,1,0,0,1,0,0.12,0.12,0.23,0.12,0.23,,,,,,,,,,,,
Ignacio Miramon,ar ARG,MF,Boca Juniors,20,2003,15,11,794,8.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Matías Miranda,ar ARG,MF,Gimnasia–LP,23,2000,2,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Agustín Módica,ar ARG,FW,Rosario Central,21,2003,10,7,536,6.0,3,0,3,3,0,0,0,0,0.5,0.0,0.5,0.5,0.5,,,,,,,,,,,,
Walter Molas,ar ARG,DF,Boca Juniors,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Manuel Mónaco,ar ARG,MF,Sarmiento,21,2002,8,2,315,3.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Lisandro Montenegro,ar ARG,MF,Platense,20,2003,5,0,66,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Santiago Montiel,ar ARG,"MF,FW",Independiente,23,2000,14,12,987,11.0,4,4,8,3,1,1,4,0,0.36,0.36,0.73,0.27,0.64,,,,,,,,,,,,
Santiago Montiel,ar ARG,MF,Arg Juniors,23,2000,4,1,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Gerónimo Montivero,ar ARG,DF,Godoy Cruz,18,2005,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Álvaro Montoro,ar ARG,MF,Vélez Sarsfield,16,2007,8,0,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Francisco Montoro,ar ARG,FW,Vélez Sarsfield,19,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Florián Monzón,ar ARG,FW,Tigre,23,2001,12,12,905,10.1,6,2,8,6,0,0,1,0,0.6,0.2,0.8,0.6,0.8,,,,,,,,,,,,
Florián Monzón,ar ARG,FW,Cen. Córdoba–SdE,23,2001,3,0,62,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Gonzalo Morales,ar ARG,FW,Unión,20,2003,19,3,597,6.6,4,0,4,4,0,0,1,0,0.6,0.0,0.6,0.6,0.6,,,,,,,,,,,,
Juan Morán,ar ARG,"DF,MF",Godoy Cruz,17,2006,6,5,485,5.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Matias Moreno,ar ARG,DF,Belgrano,20,2003,7,6,513,5.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Valentín Moreno,ar ARG,DF,Tigre,20,2003,8,4,368,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Stéfano Moreyra,ar ARG,MF,Instituto,22,2001,15,5,565,6.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Joaquín Mosqueira,ar ARG,MF,Unión,19,2004,23,22,"1,780",19.8,1,1,2,1,0,0,5,0,0.05,0.05,0.1,0.05,0.1,,,,,,,,,,,,
Agustín Mulet,ar ARG,MF,Independiente Rivadavia,23,2000,11,3,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Gian Nardelli,ar ARG,DF,Tigre,23,2000,12,8,714,7.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Juan Nardoni,ar ARG,MF,Racing Club,21,2002,22,18,"1,529",17.0,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,,,,,,,,,,,,
Ezequiel Naya,ar ARG,FW,Estudiantes,22,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Ezequiel Naya,ar ARG,FW,Sarmiento,22,2001,14,7,696,7.7,1,0,1,1,0,0,1,0,0.13,0.0,0.13,0.13,0.13,,,,,,,,,,,,
Franco Nicola,uy URU,MF,Atlé Tucumán,21,2002,14,7,657,7.3,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,,,,,,,,,,,,
Aaron Nicolás Molinas,ar ARG,"MF,FW",Defensa y Just,23,2000,24,18,"1,569",17.4,5,4,9,5,0,0,5,0,0.29,0.23,0.52,0.29,0.52,,,,,,,,,,,,
Thiago Nuss,ar ARG,FW,Cen. Córdoba–SdE,22,2001,1,1,73,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Tomás O'Connor,ar ARG,MF,Rosario Central,19,2004,9,2,363,4.0,1,0,1,1,0,0,4,0,0.25,0.0,0.25,0.25,0.25,,,,,,,,,,,,
Agustín Obando,ar ARG,MF,Banfield,23,2000,6,2,257,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Elías Ocampo,ar ARG,"MF,DF",Rosario Central,19,2004,3,2,154,1.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Óctavio Ontivero,ar ARG,DF,Lanús,18,2006,4,2,204,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Christian Ordoñez,ar ARG,MF,Vélez Sarsfield,19,2004,26,25,"2,008",22.3,0,3,3,0,0,0,3,1,0.0,0.13,0.13,0.0,0.13,,,,,,,,,,,,
Kevin Ortíz,ar ARG,MF,Rosario Central,23,2000,19,13,"1,147",12.7,1,0,1,1,0,0,7,0,0.08,0.0,0.08,0.08,0.08,,,,,,,,,,,,
Máximo Oses,ar ARG,FW,Belgrano,18,2005,2,1,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Abiel Osorio,ar ARG,"FW,MF",Defensa y Just,21,2002,20,9,961,10.7,4,0,4,3,1,1,2,0,0.37,0.0,0.37,0.28,0.28,,,,,,,,,,,,
Brandon Oviedo,ar ARG,DF,Banfield,19,2005,4,3,242,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Fabricio Oviedo,ar ARG,FW,Rosario Central,19,2004,1,0,45,0.5,1,0,1,1,0,0,0,0,2.0,0.0,2.0,2.0,2.0,,,,,,,,,,,,
Tobías Palacio,ar ARG,DF,Arg Juniors,17,2006,13,12,"1,045",11.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Tiago Palacios,ar ARG,DF,Independiente Rivadavia,20,2003,9,9,765,8.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Tiago Palacios,uy URU,"MF,FW",Estudiantes,22,2001,24,20,"1,743",19.4,3,3,6,3,0,0,5,0,0.15,0.15,0.31,0.15,0.31,,,,,,,,,,,,
Manuel Palavecino,ar ARG,MF,Cen. Córdoba–SdE,21,2003,7,0,126,1.4,1,0,1,1,0,0,2,0,0.71,0.0,0.71,0.71,0.71,,,,,,,,,,,,
Nicolás Palavecino,ar ARG,"MF,FW",Defensa y Just,20,2003,13,8,652,7.2,0,1,1,0,0,0,5,2,0.0,0.14,0.14,0.0,0.14,,,,,,,,,,,,
Manuel Panaro Miramon,ar ARG,FW,Gimnasia–LP,21,2002,5,2,245,2.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Diego Pavia,ar ARG,DF,Barracas Central,18,2005,1,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Nicolás Paz,ar ARG,DF,Unión,21,2002,20,19,"1,473",16.4,0,0,0,0,0,0,13,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Matías Pellegrini,ar ARG,MF,Vélez Sarsfield,23,2000,20,2,390,4.3,1,0,1,1,0,0,2,0,0.23,0.0,0.23,0.23,0.23,,,,,,,,,,,,
Marco Pellegrino,ar ARG,DF,Independiente,21,2002,7,4,440,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Mateo Pellegrino,ar ARG,FW,Platense,22,2001,25,24,"1,962",21.8,10,1,11,6,4,5,2,0,0.46,0.05,0.5,0.28,0.32,,,,,,,,,,,,
Felipe Peña,ar ARG,MF,Lanús,22,2001,18,14,"1,184",13.2,2,0,2,2,0,0,3,0,0.15,0.0,0.15,0.15,0.15,,,,,,,,,,,,
Felipe Peña,ar ARG,MF,River Plate,22,2001,4,4,332,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Matías Perelló,ar ARG,FW,Arg Juniors,22,2001,15,1,251,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
César Pérez,cl CHI,MF,Defensa y Just,21,2002,16,12,898,10.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Fabricio Pérez,ar ARG,FW,Estudiantes,18,2005,7,0,156,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Gonzalo Pérez,uy URU,MF,Lanús,23,2001,20,16,"1,272",14.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Juan Pérez,co COL,"MF,FW",Godoy Cruz,19,2004,9,6,483,5.4,1,2,3,1,0,0,0,0,0.19,0.37,0.56,0.19,0.56,,,,,,,,,,,,
Marcelo Pérez,py PAR,FW,Huracán,22,2001,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Mateo Pérez,ar ARG,DF,Banfield,23,2000,3,2,171,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Jeremías Pérez Tica,ar ARG,FW,Newell's OB,20,2003,3,0,41,0.5,0,1,1,0,0,0,1,0,0.0,2.2,2.2,0.0,2.2,,,,,,,,,,,,
Tomás Pérez,ar ARG,MF,Newell's OB,18,2005,17,13,"1,195",13.3,1,0,1,1,0,0,4,0,0.08,0.0,0.08,0.08,0.08,,,,,,,,,,,,
Patricio Pernicone,ar ARG,DF,Vélez Sarsfield,22,2001,9,5,554,6.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Francisco Perruzzi,ar ARG,MF,San Lorenzo,22,2001,5,2,143,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Francisco Petrasso,ar ARG,DF,Independiente Rivadavia,21,2002,6,5,432,4.8,1,0,1,1,0,0,1,1,0.21,0.0,0.21,0.21,0.21,,,,,,,,,,,,
Juan Pignani,ar ARG,DF,Platense,22,2001,3,2,191,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Lisandro Piñero,ar ARG,FW,Banfield,16,2007,2,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Vicente Poggi,uy URU,MF,Godoy Cruz,21,2002,26,23,"1,692",18.8,3,2,5,3,0,0,4,0,0.16,0.11,0.27,0.16,0.27,,,,,,,,,,,,
Thiago Ponce,ar ARG,FW,Rosario Central,19,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Tomás Porra,ar ARG,MF,San Lorenzo,20,2004,3,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Ayrton Portillo,ar ARG,MF,Defensa y Just,23,2000,7,3,338,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Juan Portillo,ar ARG,"DF,MF",Talleres,23,2000,22,20,"1,883",20.9,0,2,2,0,0,0,7,0,0.0,0.1,0.1,0.0,0.1,,,,,,,,,,,,
Tomás Pozzo,ar ARG,MF,Godoy Cruz,23,2000,6,1,174,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Santino Primante,ar ARG,FW,Gimnasia–LP,19,2004,11,3,337,3.7,0,1,1,0,0,0,1,0,0.0,0.27,0.27,0.0,0.27,,,,,,,,,,,,
Rafael Profini,ar ARG,DF,Unión,20,2003,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Damián Puebla,ar ARG,"MF,FW",Instituto,21,2002,27,27,"2,077",23.1,5,4,9,3,2,2,4,0,0.22,0.17,0.39,0.13,0.3,,,,,,,,,,,,
Maximiliano Puig,ar ARG,"MF,DF",Barracas Central,23,2000,5,4,341,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Agustin Quiroga,ar ARG,DF,Platense,21,2002,4,3,252,2.8,0,1,1,0,0,0,1,0,0.0,0.36,0.36,0.0,0.36,,,,,,,,,,,,
Aaron Quirós,ar ARG,DF,Banfield,22,2001,5,5,448,5.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Aaron Quirós,ar ARG,DF,Vélez Sarsfield,22,2001,10,2,293,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Santiago Quiros,ar ARG,DF,Racing Club,20,2003,16,13,"1,043",11.6,1,0,1,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,,,,,,,,,,,,
Luca Raffin,py PAR,DF,Rosario Central,18,2006,1,1,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Franco Rami,ar ARG,FW,Belgrano,20,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Pedro Ramírez,ar ARG,"DF,MF",Deportivo Riestra,23,2000,25,21,"1,836",20.4,0,1,1,0,0,0,5,1,0.0,0.05,0.05,0.0,0.05,,,,,,,,,,,,
Sebastián Ramírez,ar ARG,FW,Huracán,23,2000,13,6,422,4.7,0,1,1,0,0,0,2,0,0.0,0.21,0.21,0.0,0.21,,,,,,,,,,,,
Santi Ramos Mingo,ar ARG,DF,Defensa y Just,22,2001,22,22,"1,979",22.0,1,1,2,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,,,,,,,,,,,,
Luca Regiardo,ar ARG,MF,Newell's OB,17,2006,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Josue Reinatti,ar ARG,GK,Newell's OB,20,2003,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Gonzalo Requena,ar ARG,DF,Instituto,20,2003,25,25,"2,237",24.9,2,0,2,2,0,0,2,0,0.08,0.0,0.08,0.08,0.08,,,,,,,,,,,,
Lautaro Ríos,ar ARG,MF,Independiente Rivadavia,23,2000,19,15,"1,182",13.1,1,2,3,1,0,0,3,0,0.08,0.15,0.23,0.08,0.23,,,,,,,,,,,,
Geronimo Rivera,ar ARG,"MF,FW",Banfield,20,2003,15,9,795,8.8,1,2,3,1,0,0,1,0,0.11,0.23,0.34,0.11,0.34,,,,,,,,,,,,
Lautaro Rivero,ar ARG,DF,Cen. Córdoba–SdE,20,2003,8,6,601,6.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Simón Rivero,ar ARG,MF,Unión,20,2003,23,21,"1,655",18.4,1,1,2,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,,,,,,,,,,,,
Valentín Rodríguez,uy URU,"FW,MF",Gimnasia–LP,22,2001,12,6,528,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Agustín Rodríguez,ar ARG,"MF,FW",Lanús,19,2004,7,3,193,2.1,1,0,1,1,0,0,3,1,0.47,0.0,0.47,0.47,0.47,,,,,,,,,,,,
Alan Rodríguez,py PAR,"DF,MF",Rosario Central,23,2000,13,10,954,10.6,1,0,1,1,0,0,1,0,0.09,0.0,0.09,0.09,0.09,,,,,,,,,,,,
Facundo Rodríguez,ar ARG,DF,Estudiantes,23,2000,14,14,"1,215",13.5,1,0,1,1,0,0,6,0,0.07,0.0,0.07,0.07,0.07,,,,,,,,,,,,
Ignacio Rodríguez,ar ARG,"MF,FW",Banfield,21,2002,25,19,"1,700",18.9,3,1,4,3,0,1,4,0,0.16,0.05,0.21,0.16,0.21,,,,,,,,,,,,
Randall Rodríguez,uy URU,GK,Vélez Sarsfield,20,2003,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Salomón Rodríguez,uy URU,FW,Godoy Cruz,23,2000,23,18,"1,656",18.4,8,1,9,7,1,2,1,0,0.43,0.05,0.49,0.38,0.43,,,,,,,,,,,,
Manuel Roffo,ar ARG,GK,Instituto,23,2000,27,27,"2,430",27.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Leonel Roldán,ar ARG,MF,Vélez Sarsfield,19,2004,6,1,140,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Mauricio Roldán,ar ARG,"FW,MF",Banfield,18,2005,12,5,439,4.9,0,1,1,0,0,0,2,0,0.0,0.21,0.21,0.0,0.21,,,,,,,,,,,,
Fernando Romero,py PAR,FW,Independiente Rivadavia,23,2000,15,8,656,7.3,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,,,,,,,,,,,,
Franco Romero,ar ARG,MF,Independiente Rivadavia,23,2000,27,27,"2,420",26.9,2,0,2,0,2,2,4,0,0.07,0.0,0.07,0.0,0.0,,,,,,,,,,,,
Nicolás Romero,ar ARG,DF,Atlé Tucumán,20,2003,26,24,"2,129",23.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Matías Rosales,ar ARG,"MF,DF",Sarmiento,18,2005,9,3,262,2.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Siro Rosane,ar ARG,MF,Barracas Central,23,2000,27,19,"1,635",18.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Agustín Ruberto,ar ARG,FW,River Plate,18,2006,7,0,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Tobías Rubio,ar ARG,DF,Racing Club,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Tobías Rubio,ar ARG,DF,Defensa y Just,19,2004,10,9,719,8.0,0,1,1,0,0,0,2,0,0.0,0.13,0.13,0.0,0.13,,,,,,,,,,,,
Javier Ruiz,ar ARG,"MF,FW",Barracas Central,19,2004,14,8,798,8.9,2,0,2,2,0,0,2,0,0.23,0.0,0.23,0.23,0.23,,,,,,,,,,,,
Javier Ruiz,ar ARG,MF,Independiente,19,2004,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Joaquín Ruíz,ar ARG,MF,Boca Juniors,17,2006,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Ramiro Ruiz,ar ARG,"FW,MF",Talleres,23,2000,13,4,411,4.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Facundo Russo,ar ARG,MF,Platense,23,2000,4,2,160,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Ignacio Russo,ar ARG,FW,Instituto,23,2000,25,12,"1,130",12.6,5,1,6,5,0,1,1,1,0.4,0.08,0.48,0.4,0.48,,,,,,,,,,,,
Emiliano Saliadarre,ar ARG,FW,Independiente Rivadavia,21,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Santiago Salle,ar ARG,"DF,MF",Independiente,19,2004,9,7,653,7.3,0,1,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,,,,,,,,,,,,
Mario Sanabria,ar ARG,MF,Deportivo Riestra,21,2002,6,1,233,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
